fecha,base_monetaria,brecha_usd,cer,inflacion,leliq,reservas,tasa_depositos_30_dias,tasa_pase_pasivas_1_dia,usd_general,usd_minorista,usd_oficial,uva
2023-06-30,5600168.8,97.160465,104.40948333333333,6.0,11644668.95,31849.9,92.7135,91.0,490.3,260.953,248.762,262.5733333333333
2023-07-31,6105240.666666667,94.70853333333334,112.41872580645162,6.3,12562957.285714285,26070.095238095237,93.00428571428571,91.0,519.047619047619,279.5938095238095,266.4652380952381,282.97516129032255
2023-08-31,6397005.409090909,108.93803181818181,119.4591,12.4,13424913.090909092,25280.227272727272,104.11272727272727,102.81818181818181,673.5454545454545,337.29227272727275,322.1359090909091,300.8109677419355
2023-09-30,6526667.857142857,111.4694619047619,127.82619,12.7,14822193.38095238,27484.95238095238,113.22380952380952,111.0,740.1428571428571,366.8752380952381,349.9995238095238,321.47433333333333
2023-10-31,7144661.05,169.095735,143.00177096774195,8.3,14075852.75,25232.3,121.756,119.25,941.9,367.421,350.0245,358.7435483870967
2023-11-30,7806569.8,170.476585,160.07122333333334,12.8,12509716.65,21398.8,128.99,126.0,957.2,371.6585,353.84399999999994,402.14099999999996
2023-12-31,9143580.684210526,77.08472631578947,175.26869677419356,25.5,3608326.210526316,21879.947368421053,120.34631578947368,109.57894736842105,990.5263157894736,687.3573684210526,641.9978947368421,440.2548387096774
2024-01-31,10250234.181818182,41.39394090909091,200.0623870967742,20.6,463636.1818181818,24328.68181818182,107.55727272727273,100.0,1157.5,863.9618181818182,818.3454545454545,500.93064516129033
2024-02-29,10475072.736842105,33.42171578947369,245.65518620689656,13.2,3709.2105263157896,26959.42105263158,107.58,100.0,1113.6842105263158,880.5984210526316,834.9142105263159,613.2944827586207
2024-03-31,10907225.105263159,19.73754736842105,295.7288870967742,,3000.0,27998.57894736842,84.44052631578947,87.36842105263158,1018.1578947368421,895.1273684210528,850.3378947368421,740.9012903225806
2024-04-30,11650031.333333334,15.303139999999999,323.36306,,,28349.0,70.0725,80.0,1019.75,905.314,862.95,807.591
